diagnostics/gate_mean,loop/frames,loop/update,loss/approx_kl,loss/clipfrac,loss/entropy,loss/policy_loss,loss/pred_loss,loss/value_loss,optim/lr,perf/elapsed_sec,perf/eta_sec,perf/fps,perf/updates_per_sec,time/elapsed_sec,train/len50,train/ret50
0.0,47104,23,0.004555931314826012,0.05434782803058624,1.3038113117218018,-0.0011027785949409008,0.0,1.7416694164276123,0.0003,322.7648585084826,378.897877379523,145.93905983963265,0.07125930656232063,324.772857,971.0909090909091,-42.260763905265115
0.0,49152,24,0.006972302682697773,0.0462239608168602,1.5380029678344727,-0.011241140775382519,0.0,2.706559896469116,0.0003,337.39157910086215,365.50754402593395,145.6823555910569,0.07113396269094575,339.399563,973.5,-31.68861722946167
0.0,51200,25,0.003408567514270544,0.06591796875,1.4567604064941406,-0.003952499479055405,0.0,6.6488142013549805,0.0003,351.6805934160948,351.68059341609484,145.58665151995507,0.07108723218747806,353.688596,973.5,-31.68861722946167
0.0,53248,26,0.004031576681882143,0.04758523032069206,1.3401628732681274,-0.0024013875517994165,0.0,5.797723293304443,0.0003,366.4443320259452,338.25630648548787,145.30992935710057,0.07095211394389676,368.452322,974.56,-28.013409004211425
0.0,55296,27,0.006268260069191456,0.08242187649011612,1.2596603631973267,-0.004326186142861843,0.0,4.145416259765625,0.0003,380.29711186140776,323.956798993051,145.4021034483996,0.07099712082441387,382.305103,974.56,-23.369926414489747
0.0,57344,28,0.005518303252756596,0.06243595853447914,1.2627785205841064,-0.0027505012694746256,0.0,12.188413619995117,0.0003,395.8411496486515,311.01804615251183,144.86619203409884,0.07073544532914983,397.849137,974.56,-15.522584648132325
0.0,59392,29,0.006854445207864046,0.0764508917927742,1.2151215076446533,-0.0021171283442527056,0.0,5.525180816650391,0.0003,410.1127532403916,296.9782006223525,144.81871029547526,0.07071226088646253,412.120735,974.56,-15.522584648132325
0.0,61440,30,0.00573910353705287,0.0632595494389534,1.2761906385421753,-0.0017370267305523157,0.0,18.513545989990234,0.0003,425.3023481890559,283.5348987927039,144.4619345781007,0.07053805399321324,427.310337,974.56,-8.806528434753417
0.0,63488,31,0.0056132725439965725,0.05433238670229912,1.4468824863433838,-0.0007372853578999639,0.0,20.51416778564453,0.0003,439.5698430221528,269.41377475551303,144.43211018186346,0.07052349129973802,441.577851,977.42,5.722007331848144
0.0,65536,32,0.0044258711859583855,0.06670673191547394,1.4174469709396362,0.0002097385295201093,0.0,15.387351036071777,0.0003,454.09409519284964,255.42792854597792,144.32251089318274,0.07046997602206188,456.102079,977.42,21.181142768859864
0.0,67584,33,0.00302335643209517,0.0464564748108387,1.3669039011001587,-0.005881467368453741,0.0,14.787654876708984,0.0003,468.51997672207654,241.35877588713035,144.2499858231028,0.07043456339018692,470.527932,977.42,24.765038890838625
0.0,69632,34,0.003195450408384204,0.033457882702350616,1.411558747291565,-0.0018668485572561622,0.0,37.588958740234375,0.0003,483.9064836166799,227.72069817255527,143.8955714740083,0.07026150950879312,485.914469,977.42,31.05044256210327
0.0,71680,35,0.003315777750685811,0.0322265625,1.5160573720932007,0.0003893247339874506,0.0,10.36447811126709,0.0003,498.67241722904146,213.71675024101776,143.7416578969861,0.07018635639501275,500.680395,996.24,48.76849157333374
0.0,73728,36,0.002663823775947094,0.03750000149011612,1.5880399942398071,-0.007511077914386988,0.0,32.969215393066406,0.0003,512.097124516964,199.1488817565971,143.97268891041713,0.07029916450703962,514.105118,1000.0,68.74274610519409
0.0,75776,37,0.0042741671204566956,0.02578124962747097,1.4087921380996704,-0.004265650641173124,0.0,14.608098030090332,0.0003,525.160835813731,184.51596933995953,144.2910339697855,0.07045460643055933,527.168839,1000.0,71.60423307418823
0.0,77824,38,0.005792312789708376,0.052619487047195435,1.3395190238952637,-0.0006727974978275597,0.0,10.2369966506958,0.0003,539.2464396618307,170.2883493668939,144.31991437681918,0.07046870819180624,541.254429,1000.0,74.30294813156128
0.0,79872,39,0.005508554633706808,0.04375000298023224,1.3177273273468018,0.0025488671381026506,0.0,20.53091812133789,0.0003,552.7378931567073,155.90043140317385,144.50248660146664,0.07055785478587238,554.745897,1000.0,85.09902418136596
0.0,81920,40,0.0021280935034155846,0.0482700914144516,1.3459392786026,-0.006488134153187275,0.0,29.13662338256836,0.0003,565.7139679975808,141.4284919993952,144.80816213530426,0.07070711041762903,567.721955,1000.0,108.01958898544312
0.0,83968,41,0.00855833850800991,0.05859375,1.3893102407455444,-0.0020152467768639326,0.0,28.544517517089844,0.0003,579.2616127673537,127.15498816844348,144.95695580249628,0.07077976357543764,581.269589,1000.0,111.1063305091858
0.0,86016,42,0.00030186615185812116,0.03125,1.4879599809646606,0.0068052527494728565,0.0,31.310956954956055,0.0003,592.3556920941919,112.82965563698895,145.2100505625299,0.0709033450012353,594.363691,1000.0,120.86282642364502
0.0,88064,43,0.00636643823236227,0.044677734375,1.4476425647735596,0.00209791143424809,0.0,31.11602210998535,0.0003,605.4774822294712,98.56610175828602,145.44554105585124,0.07101833059367736,607.485465,1000.0,163.7404593658447
0.0,90112,44,0.0029030009172856808,0.03693182021379471,1.2766033411026,-0.0026785575319081545,0.0,31.193777084350586,0.0003,619.1696997899562,84.43223178953949,145.53683752704487,0.07106290894875238,621.177756,1000.0,163.7404593658447
0.0,92160,45,0.004995233844965696,0.039772726595401764,1.3328288793563843,0.009172897785902023,0.0,6.496341705322266,0.0003,632.9294882714748,70.32549869683054,145.60863683518394,0.07109796720467966,634.937474,1000.0,170.8864023590088
0.0,94208,46,0.008256291970610619,0.0518973246216774,1.4775334596633911,0.007245557848364115,0.0,16.701568603515625,0.0003,647.6387950461358,56.316416960533545,145.46379976092834,0.07102724597701579,649.646778,1000.0,173.21592277526855
0.0,96256,47,0.0019639653619378805,0.033203125,1.4744696617126465,-0.0054178982973098755,0.0,15.161564826965332,0.0003,662.9415867533535,42.315420431065114,145.1952961216354,0.07089614068439229,664.949575,1000.0,186.60311923980714
0.0,98304,48,0.0029603433795273304,0.04121093824505806,1.391585350036621,-0.00552575197070837,0.0,15.41900634765625,0.0003,677.0563194584101,28.210679977433756,145.19323898879665,0.07089513622499836,679.064302,1000.0,186.60311923980714
0.0,100352,49,0.003380100941285491,0.024857955053448677,1.6457656621932983,0.01200780551880598,0.0,1.5430608987808228,0.0003,691.4955449812114,14.112153979208397,145.1231330821179,0.07086090482525288,693.503551,1000.0,186.04404178619384
0.0,102400,50,0.001520434976555407,0.04367898032069206,1.6311365365982056,-0.0004510864382609725,0.0,2.1843514442443848,0.0003,706.9649229496717,0.0,144.84452718354993,0.07072486678884274,708.972951,1000.0,185.67420337677
