diagnostics/gate_mean,loop/frames,loop/update,loss/approx_kl,loss/clipfrac,loss/entropy,loss/policy_loss,loss/pred_loss,loss/value_loss,optim/lr,perf/elapsed_sec,perf/eta_sec,perf/fps,perf/updates_per_sec,time/elapsed_sec,train/len50,train/ret50,eval/deterministic,eval/env_steps,eval/episodes_collected,eval/episodes_target,eval/fps,eval/len_mean,eval/len_std,eval/num_envs,eval/ret_mean,eval/ret_std,eval/runtime_sec,eval/seed
0.0,98304,48,0.0012614779407158494,0.05859375,4.191221237182617,-0.003709901589900255,0.0,3.2101898193359375,0.0003,805.6881204042584,7402.259606214124,122.01247295377203,0.059576402809459,810.256172,962.72,-25.212358261942864,,,,,,,,,,,,
0.0,100352,49,0.004851949401199818,0.0440848246216774,4.191104412078857,0.0010473057627677917,0.0,2.1871063709259033,0.0003,819.6132169924676,7359.7921525854235,122.43824028147932,0.059784297012441076,824.181547,962.72,-25.212358261942864,,,,,,,,,,,,
0.0,102400,50,0.007591781672090292,0.078125,4.190714359283447,0.006755385547876358,0.0,3.733867645263672,0.0003,832.1423958372325,7306.210235450901,123.05586220850296,0.060085870218995585,836.710516,984.62,-16.113120228648185,,,,,,,,,,,,
0.0,104448,51,0.006898068357259035,0.0608258955180645,4.18922758102417,0.005834850016981363,0.0,2.972142219543457,0.0003,844.5200543105602,7252.936937020105,123.67734723039595,0.060389329702341774,849.088103,994.06,-12.581533772349358,,,,,,,,,,,,
0.0,106496,52,0.006020831409841776,0.06558388471603394,4.186521053314209,-0.002252777572721243,0.0,2.117884874343872,0.0003,856.347219362855,7196.610285799377,124.36077048190317,0.060723032461866784,860.915259,994.06,-12.581533772349358,,,,,,,,,,,,
0.0,108544,53,0.0068757315166294575,0.0541294664144516,4.184229373931885,0.0022321664728224277,0.0,2.169248104095459,0.0003,868.00278939493,7140.5512486073485,125.05028938405161,0.06105971161330645,872.570947,994.06,-12.581533772349358,,,,,,,,,,,,
0.0,110592,54,0.003871711203828454,0.06430288404226303,4.183623313903809,0.001682989881373942,0.0,6.797150611877441,0.0003,879.5895516518503,7085.582499417683,125.73137071979833,0.06139227085927653,884.157687,994.06,-6.694720112681389,,,,,,,,,,,,
0.0,112640,55,0.006105306092649698,0.05646307021379471,4.183196067810059,0.011036316864192486,0.0,3.6222524642944336,0.0003,891.1436725724488,7031.933707208052,126.39937135483898,0.06171844304435497,895.711742,994.06,-1.4940253990888595,,,,,,,,,,,,
0.0,114688,56,0.009064282290637493,0.06953125447034836,4.1827216148376465,0.008453736081719398,0.0,3.875880002975464,0.0003,905.0350287351757,6997.860132898769,126.72216694229093,0.06187605807729049,909.603223,994.06,-1.4940253990888595,,,,,,,,,,,,
0.0,116736,57,0.0017337290337309241,0.05442708730697632,4.182358264923096,0.001944292220287025,0.0,2.9623353481292725,0.0003,917.9256161376834,6956.9099328329685,127.1737033455773,0.06209653483670766,922.493732,994.06,-1.4940253990888595,,,,,,,,,,,,
0.0,118784,58,0.008090660907328129,0.0859375,4.181886196136475,-0.007600278593599796,0.0,5.035726547241211,0.0003,929.9765987098217,6910.688173171261,127.72794515990168,0.06236716072260824,934.544629,994.06,4.108867738842964,,,,,,,,,,,,
0.0,120832,59,0.005849441513419151,0.0851934552192688,4.181312084197998,-0.0010744166793301702,0.0,2.6171863079071045,0.0003,942.7975743040442,6871.236558487102,128.1632487113641,0.06257971128484575,947.365614,1000.0,6.57279844224453,,,,,,,,,,,,
0.0,122880,60,0.0062202271074056625,0.0557725690305233,4.180672645568848,-0.003613340435549617,0.0,3.9143807888031006,0.0003,956.8424312360585,6841.4233833378175,128.42239849382767,0.06270624926456429,1074.702128,1000.0,6.57279844224453,True,16000,10,10,141.22991066257117,1000.0,0.0,8,25.706782245635985,28.4841732006264,113.29044906236231,1000000
0.0,124928,61,0.006298346910625696,0.0601128488779068,4.181062698364258,-0.0014838610077276826,0.0,3.4327890872955322,0.0003,1084.5921187400818,7609.925029848442,115.18431476813866,0.056242341195380206,1089.160358,1000.0,6.57279844224453,,,,,,,,,,,,
0.0,126976,62,0.0014237038558349013,0.06796874850988388,4.1801958084106445,-0.0060973213985562325,0.0,5.491403102874756,0.0003,1097.4619666468352,7558.326770293526,115.69968150054447,0.05649398510768773,1102.030065,1000.0,11.435548114180564,,,,,,,,,,,,
0.0,129024,63,0.005975277163088322,0.05859375,4.179685115814209,0.006547001656144857,0.0,6.723514556884766,0.0003,1110.7008598670363,7510.453433386627,116.16449096424185,0.056720942853633716,1115.268971,1000.0,12.214393972754479,,,,,,,,,,,,
0.0,131072,64,0.005530531518161297,0.0564236119389534,4.179361820220947,-0.0003442068991716951,0.0,3.256516933441162,0.0003,1124.5824841279536,7467.930558662192,116.55169971959725,0.056910009628709596,1129.150529,1000.0,12.214393972754479,,,,,,,,,,,,
0.0,133120,65,0.0032148719765245914,0.03671875223517418,4.179193019866943,0.002796946559101343,0.0,4.6748480796813965,0.0003,1139.313903497532,7431.832232045439,116.84225005184304,0.057051879908126484,1143.881945,1000.0,13.848161005377769,,,,,,,,,,,,
0.0,135168,66,0.008081293664872646,0.06044407933950424,4.178277969360352,0.0022934882435947657,0.0,7.396634578704834,0.0003,1154.2514625880867,7397.702555678193,117.1044649984012,0.057179914550000585,1158.819507,1000.0,16.221338133215905,,,,,,,,,,,,
0.0,137216,67,0.0027357612270861864,0.05433238670229912,4.176728248596191,-0.003230281174182892,0.0,6.287638187408447,0.0003,1170.7364281117916,7373.892129301135,117.20486072284194,0.05722893589982517,1175.304694,1000.0,17.63621583402157,,,,,,,,,,,,
0.0,139264,68,0.01042038481682539,0.06725543737411499,4.17582893371582,-0.0023443878162652254,0.0,3.9385805130004883,0.0003,1183.564520727843,7327.656812153264,117.66489917622609,0.057453564050891644,1188.132559,1000.0,17.63621583402157,,,,,,,,,,,,
0.0,141312,69,0.003604199504479766,0.06328125298023224,4.175937652587891,0.028705282136797905,0.0,3.5546367168426514,0.0003,1196.3104661516845,7281.889793966775,118.12318290132099,0.05767733540103564,1200.878514,1000.0,19.398040215969086,,,,,,,,,,,,
0.0,143360,70,0.00028684010612778366,0.06796875596046448,4.1756086349487305,-0.0043261731043457985,0.0,6.759105205535889,0.0003,1209.2111177351326,7237.992261871722,118.55663407107525,0.05788898148001721,1213.779168,1000.0,24.840487039089204,,,,,,,,,,,,
0.0,145408,71,0.0061771199107170105,0.0551215298473835,4.174977779388428,-0.0001567046419950202,0.0,9.751824378967285,0.0003,1224.6531995162368,7209.930104194183,118.73402205411226,0.0579755967061095,1229.221244,1000.0,28.40512000799179,,,,,,,,,,,,
0.0,147456,72,0.0006085475906729698,0.0318080373108387,4.174211502075195,-0.005393328610807657,0.0,6.484914302825928,0.0003,1237.8696476314217,7169.328375865317,119.12078164461573,0.058164444162410026,1242.437695,1000.0,28.40512000799179,,,,,,,,,,,,
0.0,149504,73,0.012823470868170261,0.0681423619389534,4.173798084259033,-0.0035628117620944977,0.0,4.883613586425781,0.0003,1253.927187461406,7145.66726005404,119.22861350719498,0.05821709643906005,1258.495345,1000.0,38.232633757591245,,,,,,,,,,,,
0.0,151552,74,0.003726474940776825,0.0552455373108387,4.1736931800842285,0.011307323351502419,0.0,9.578204154968262,0.0003,1270.186822231859,7123.34501657056,119.31473177599682,0.05825914637499845,1274.754869,1000.0,39.27389997005463,,,,,,,,,,,,
0.0,153600,75,0.007346784695982933,0.06387867778539658,4.173719882965088,0.0013625328429043293,0.0,8.219667434692383,0.0003,1286.1046026833355,7099.297406812013,119.4304099989442,0.05831562988229697,1290.672642,1000.0,47.75274442195892,,,,,,,,,,,,
0.0,155648,76,0.004234197083860636,0.0673828125,4.173191547393799,0.01530957967042923,0.0,12.026411056518555,0.0003,1301.1884996909648,7070.93224174169,119.61987063132418,0.05840813995670126,1305.756545,1000.0,47.75274442195892,,,,,,,,,,,,
0.0,157696,77,0.008691693656146526,0.06875000149011612,4.172679424285889,0.0010545820696279407,0.0,2.3233704566955566,0.0003,1318.2189411390573,7053.327321419371,119.62807928077316,0.05841214808631502,1322.786982,1000.0,62.72342618465424,,,,,,,,,,,,
0.0,159744,78,0.00878079142421484,0.056640625,4.172367095947266,-0.016832126304507256,0.0,8.326263427734375,0.0003,1332.2925438843668,7020.15686585224,119.90159423564604,0.058545700310374045,1336.860663,1000.0,64.45457089900971,,,,,,,,,,,,
0.0,161792,79,0.0032350250985473394,0.07578124850988388,4.172426223754883,-0.004528752062469721,0.0,14.623825073242188,0.0003,1349.2977096978575,7002.684316153437,119.90830402893769,0.05854897657662973,1353.865751,1000.0,70.94185956478118,,,,,,,,,,,,
0.0,163840,80,0.0045656138099730015,0.06171875074505806,4.172283172607422,0.0010372474789619446,0.0,5.190267086029053,0.0003,1364.5961273908615,6976.49770128578,120.06482849490843,0.058625404538529505,1486.068132,1000.0,70.94185956478118,True,16000,10,10,136.8660426521253,1000.0,0.0,8,155.73347587585448,113.3566071752856,116.90262748859823,1000000
0.0,165888,81,0.008232545107603073,0.0735677108168602,4.171966552734375,-0.00043946816003881395,0.0,10.44468879699707,0.0003,1495.1193415485322,7530.971498170385,110.95301584968172,0.0541762772703524,1499.687426,1000.0,84.49096813678742,,,,,,,,,,,,
0.0,167936,82,0.004763597156852484,0.0556640625,4.17236328125,0.0038599399849772453,0.0,13.222651481628418,0.0003,1508.8725470602512,7489.160081140515,111.29899627850682,0.05434521302661466,1513.440587,1000.0,85.65552303791046,,,,,,,,,,,,
0.0,169984,83,0.008052065968513489,0.04986213147640228,4.172030448913574,0.000459616887383163,0.0,12.31737232208252,0.0003,1522.9528373163193,7449.624722294285,111.6147498694302,0.054499389584682714,1527.520912,1000.0,91.44396610736847,,,,,,,,,,,,
0.0,172032,84,0.007306426763534546,0.037109375,4.171210765838623,-0.011048946529626846,0.0,8.317713737487793,0.0003,1535.9498270824552,7405.472380576123,112.00365856140998,0.054689286406938466,1540.517885,1000.0,91.44396610736847,,,,,,,,,,,,
0.0,174080,85,0.005321538541465998,0.0568576380610466,4.170784950256348,0.01123094279319048,0.0,8.870633125305176,0.0003,1550.3037254996598,7368.502412963088,112.2876744322435,0.0548279660313689,1554.871764,1000.0,102.85829722881317,,,,,,,,,,,,
0.0,176128,86,0.0015116010326892138,0.0666852742433548,4.170389652252197,-0.001424183021299541,0.0,10.762351036071777,0.0003,1564.3754497785121,7330.736119310935,112.58678345082481,0.05497401535684805,1568.943543,1000.0,109.30241054058075,,,,,,,,,,,,
0.0,178176,87,0.009235898032784462,0.0485491082072258,4.170168399810791,0.010698627680540085,0.0,16.3448543548584,0.0003,1579.0900638438761,7296.485122588945,112.83460271181605,0.05509502085537893,1583.65822,1000.0,109.30241054058075,,,,,,,,,,,,
0.0,180224,88,0.008929106406867504,0.0423177108168602,4.169909477233887,-0.006166794802993536,0.0,9.712043762207031,0.0003,1594.0233048591763,7263.674377824201,113.0623369499117,0.05520621921382407,1598.591477,1000.0,109.30241054058075,,,,,,,,,,,,
0.0,182272,89,0.004330194089561701,0.0915798619389534,4.169464111328125,0.0022467495873570442,0.0,9.602559089660645,0.0003,1608.0082812681794,7227.00351131766,113.3526500598918,0.05534797366205654,1612.576308,1000.0,119.14460906982421,,,,,,,,,,,,
0.0,184320,90,0.008786201477050781,0.0654296875,4.169024467468262,-0.00475807162001729,0.0,15.175012588500977,0.0003,1622.7371646072716,7194.134763092237,113.58586222101371,0.05546184678760435,1627.305213,1000.0,127.24215946197509,,,,,,,,,,,,
0.0,186368,91,0.008340740576386452,0.064453125,4.168485641479492,-0.012540123425424099,0.0,17.53638458251953,0.0003,1635.697049414739,7153.927754583144,113.9379691775341,0.05563377401246782,1640.265164,1000.0,127.24215946197509,,,,,,,,,,,,
0.0,188416,92,0.0005477721570059657,0.0677083358168602,4.167927265167236,-0.005393222905695438,0.0,13.977437019348145,0.0003,1649.7782417722046,7119.1517606909265,114.20686443142932,0.05576507052315885,1654.346287,1000.0,127.24215946197509,,,,,,,,,,,,
0.0,190464,93,0.00595071678981185,0.0579427108168602,4.167543888092041,0.0019331499934196472,0.0,13.581684112548828,0.0003,1663.1688799392432,7081.880391999358,114.51873727156186,0.055917352183379815,1667.736904,1000.0,149.63523693084716,,,,,,,,,,,,
0.0,192512,94,0.00026118336245417595,0.0279947929084301,4.167201042175293,-0.0082273930311203,0.0,39.55551528930664,0.0003,1677.3850131891668,7048.585959677881,114.76911888820453,0.05603960883213112,1681.953037,987.58,151.2462297439575,,,,,,,,,,,,
0.0,194560,95,0.004522883333265781,0.0564236119389534,4.166980266571045,0.008425278589129448,0.0,21.277576446533203,0.0003,1691.0457536838949,7013.389757383732,115.05306676425319,0.056178255255983,1695.613778,987.58,151.2462297439575,,,,,,,,,,,,
0.0,196608,96,0.007833778858184814,0.08437500149011612,4.166914463043213,0.012475057505071163,0.0,48.37827682495117,0.0003,1704.6645010709763,6978.470301259309,115.33530490983922,0.05631606685050743,1709.232528,982.06,150.3417656326294,,,,,,,,,,,,
0.0,198656,97,0.005468431860208511,0.061434660106897354,4.166728973388672,-0.013774536550045013,0.0,19.748498916625977,0.0003,1719.2016999032348,6947.701715072867,115.55130501044836,0.05642153564963299,1723.769801,982.06,157.7148798751831,,,,,,,,,,,,
0.0,200704,98,0.005009460728615522,0.0725446492433548,4.16634464263916,0.004990932531654835,0.0,14.787171363830566,0.0003,1733.306383980438,6915.538736085217,115.79256953931875,0.05653934059537048,1737.874464,982.06,174.41197441101073,,,,,,,,,,,,
0.0,202752,99,0.006309338379651308,0.067274309694767,4.165915012359619,0.00457573588937521,0.0,30.023271560668945,0.0003,1746.9380321595818,6881.877096386232,116.06135779719445,0.05667058486191135,1751.506056,982.06,174.41197441101073,,,,,,,,,,,,
0.0,204800,100,0.006412201561033726,0.0403645858168602,4.165743827819824,0.005978230386972427,0.0,10.50273609161377,0.0003,1761.1535104550421,6850.887155670114,116.28742116130712,0.05678096736391949,1885.974508,982.06,174.77272758483886,True,16000,10,10,133.05410582268703,1000.0,0.0,8,82.86787977218628,39.789348453806426,120.2518321480602,1000000
0.0,206848,101,0.002421517390757799,0.0540364608168602,4.16561222076416,-0.012014253996312618,0.0,14.707720756530762,0.0003,1894.8016973715276,7279.040183961908,109.16604111498313,0.05330373101317536,1899.369764,982.06,176.57461540222167,,,,,,,,,,,,
0.0,208896,102,0.007319217547774315,0.0611979179084301,4.165571212768555,-0.0006842042203061283,0.0,11.549997329711914,0.0003,1908.2639260478318,7240.177837063832,109.4691342998033,0.05345172573232583,1912.832011,982.06,178.9313240814209,,,,,,,,,,,,
0.0,210944,103,0.0032175660599023104,0.04657452180981636,4.1654953956604,-0.00956180039793253,0.0,16.1888370513916,0.0003,1921.9830998033285,7202.771616738687,109.75330637485072,0.05359048162834508,1926.551189,982.06,178.9313240814209,,,,,,,,,,,,
0.0,212992,104,0.002408309606835246,0.09609375149011612,4.165339946746826,0.009990662336349487,0.0,19.540735244750977,0.0003,1935.4799701161683,7164.99796629543,110.04608845795296,0.053733441629859845,1940.048013,982.06,186.8515763092041,,,,,,,,,,,,
0.0,215040,105,0.004032755270600319,0.0751953125,4.165053844451904,-0.0035978059750050306,0.0,15.919591903686523,0.0003,1948.165873259306,7124.720907919747,110.38074475672617,0.0538968480257452,1952.733984,982.06,181.07975959777832,,,,,,,,,,,,
